496e05e1aea0a9c4655800e8a7b9ea28,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
2050e03ca119580f74cca14cc6e97462,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
f1b6f2857fb6d44dd73c7041e0aa0f19,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
c042f4db68f23406c6cecf84a7ebb0fe,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
7cbbc409ec990f19c78c75bd1e06f215,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
371bce7dc83817b7893bcdeed13799b5,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
8cb22bdd0b7ba1ab13d742e22eed8da2,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
1068c6e4c8051cfd4e9ea8072e3189e2,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
54229abfcfa5649e7003b83dd4755294,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
05049e90fa4f5039a8cadc6acbb4b2cc,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
9fc3d7152ba9336a670e36d0ed79bc43,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
98b297950041a42470269d56260243a1,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
9b70e8fe62e40c570a322f1b0b659098,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
d61e4bbd6393c9111e6526ea173a7c8b,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
310dcbbf4cce62f762a2aaa148d556bd,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
e96ed478dab8595a7dbda4cbcbee168f,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
0353ab4cbed5beae847a7ff6e220b5cf,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
d395771085aab05244a4fb8fd91bf4ee,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
854d6fae5ee42911677c739ee1734486,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
f61d6947467ccd3aa5af24db320235dd,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
e56954b4f6347e897f954495eab16a88,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
39059724f73a9969845dfe4146c5660e,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
34ed066df378efacc9b924ec161e7639,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
045117b0e0a11a242b9765e79cbf113f,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
6cdd60ea0045eb7a6ec44c54d29ed402,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
006f52e9102a8d3be2fe5614f42ba989,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
fe73f687e5bc5280214e0486b273a5f9,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
58238e9ae2dd305d79c2ebc8c1883422,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
0584ce565c824b7b7f50282d9a19945b,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
ef575e8837d065a1683c022d2077d342,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
c86a7ee3d8ef0b551ed58e354a836f2b,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
a8abb4bb284b5b27aa7cb790dc20f80b,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
4f6ffe13a5d75b2d6a3923922b3922e5,fleet,Field Service / Local Delivery Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
950a4152c2b4aa3ad78bdd6b366cc179,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
69adc1e107f7f7d035d7baf04342e1ca,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
bbcbff5c1f1ded46c25d28119a85c6c2,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
9766527f2b5d3e95d4a733fcfb77bd7e,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
550a141f12de6341fba65b0ad0433500,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
67f7fb873eaf29526a11a9b7ac33bfac,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
51d92be1c60d1db1d2e5e7a07da55b26,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
428fca9bc1921c25c5121f9da7815cde,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
65ded5353c5ee48d0b7d48c591b8f430,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
02522a2b2726fb0a03bb19f2d8d9524d,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
1a5b1e4daae265b790965a275b53ae50,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
c9e1074f5b3f9fc8ea15d152add07294,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
f899139df5e1059396431415e770c6dd,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
a3c65c2974270fd093ee8a9bf8ae7d0b,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
6c9882bbac1c7093bd25041881277658,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
42998cf32d552343bc8e460416382dca,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
250cf8b51c773f3f8dc8b4be867a9a02,fleet,Field Service / Local Delivery Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
e7b24b112a44fdd9ee93bdf998c6ca0e,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
0deb1c54814305ca9ad266f53bc82511,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,MobileDevice
dc912a253d1e9ba40e2c597ed2376640,fleet,Field Service / Local Delivery Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
3ad7c2ebb96fcba7cda0cf54a2e802f5,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
8fe0093bb30d6f8c31474bd0764e6ac0,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
d1c38a09acc34845c6be3a127a5aacaf,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
f85454e8279be180185cac7d243c5eb3,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
b6f0479ae87d244975439c6124592772,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
e0c641195b27425bb056ac56f8953d24,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
7eacb532570ff6858afd2723755ff790,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
3fe94a002317b5f9259f82690aeea4cd,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
d1f255a373a3cef72e03aa9d980c7eca,fleet,For Hire / Private Trucking Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
8e98d81f8217304975ccb23337bb5761,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
ef0d3930a7b6c95bd2b32ed45989c61f,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
41ae36ecb9b3eee609d05b90c14222fb,fleet,For Hire / Private Trucking Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,MobileDevice
47c1b025fa18ea96c33fbb6718688c0f,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
0a09c8844ba8f0936c20bd791130d6b6,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
42a0e188f5033bc65bf8d78622277c4e,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
2f2b265625d76a6704b08093c652fd79,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
0f28b5d49b3020afeecd95b4009adf4c,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
bf8229696f7a3bb4700cfddef19fa23f,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
7f100b7b36092fb9b06dfb4fac360931,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
1385974ed5904a438616ff7bdb3f7439,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
8d3bba7425e7c98c50f52ca1b52d3735,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
bc6dc48b743dc5d013b1abaebd2faed2,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
a96b65a721e561e1e3de768ac819ffbb,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
f457c545a9ded88f18ecee47145a72c0,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
aa942ab2bfa6ebda4840e7360ce6e7ef,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
142949df56ea8ae0be8b5306971900a4,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
dc6a6489640ca02b0d42dabeb8e46bb7,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
e44fea3bec53bcea3b7513ccef5857ac,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
0c74b7f78409a4022a2c4c5a5ca3ee19,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
d709f38ef758b5066ef31b18039b8ce5,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
1651cf0d2f737d7adeab84d339dbabd3,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
c203d8a151612acf12457e4d67635a95,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
13f3cf8c531952d72e5847c4183e6910,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
ffd52f3c7e12435a724a8f30fddadd9c,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
877a9ba7a98f75b90a9d49f53f15a858,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
74071a673307ca7459bcf75fbd024e09,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
fa246d0262c3925617b0c72bb20eeb1d,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
5fd0b37cd7dbbb00f97ba6ce92bf5add,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
25ddc0f8c9d3e22e03d3076f98d83cb2,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
45c48cce2e2d7fbdea1afc51c7c6ad26,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
6883966fd8f918a4aa29be29d2c386fb,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
091d584fced301b442654dd8c23b3fc9,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
c45147dee729311ef5b5c3003946c48f,fleet,Field Service / Local Delivery Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
9b04d152845ec0a378394003c96da594,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
89f0fd5c927d466d6ec9a21b9ac34ffa,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
577bcc914f9e55d5e4e4f82f9f00e7d4,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
17d63b1625c816c22647a73e1482372b,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
d9fc5b73a8d78fad3d6dffe419384e70,fleet,For Hire / Private Trucking Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
15d4e891d784977cacbfcbb00c48f133,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
1534b76d325a8f591b52d302e7181331,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
fb7b9ffa5462084c5f4e7e85a093e6d7,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
3644a684f98ea8fe223c713b77189a77,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
53c3bce66e43be4f209556518c2fcb54,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
01386bd6d8e091c2ab4c7c7de644d37b,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
94f6d7e04a4d452035300f18b984988c,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
432aca3a1e345e339f35a30c8f65edce,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
a49e9411d64ff53eccfdd09ad10a15b3,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
9f61408e3afb633e50cdf1b20de6f466,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
274ad4786c3abca69fa097b85867d9a4,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
0e65972dce68dad4d52d063967f0a705,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
84d9ee44e457ddef7f2c4f25dc8fa865,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
07e1cd7dca89a1678042477183b7ac3f,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
00ec53c4682d36f5c4359f4ae7bd7ba1,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
9de6d14fff9806d4bcd1ef555be766cd,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
