"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"-","**","1500000US530419703001","Block Group 1, Census Tract 9703, Lewis County, Washington"
"-","**","1500000US530419703002","Block Group 2, Census Tract 9703, Lewis County, Washington"
"63469","14616","1500000US530419703003","Block Group 3, Census Tract 9703, Lewis County, Washington"
"44688","19710","1500000US530419703004","Block Group 4, Census Tract 9703, Lewis County, Washington"
"38859","21224","1500000US530419704001","Block Group 1, Census Tract 9704, Lewis County, Washington"
"27800","10882","1500000US530419704002","Block Group 2, Census Tract 9704, Lewis County, Washington"
"47309","41174","1500000US530419704003","Block Group 3, Census Tract 9704, Lewis County, Washington"
"58024","19259","1500000US530419704004","Block Group 4, Census Tract 9704, Lewis County, Washington"
"34079","19366","1500000US530419705001","Block Group 1, Census Tract 9705, Lewis County, Washington"
"70208","5821","1500000US530419705002","Block Group 2, Census Tract 9705, Lewis County, Washington"
"29632","21330","1500000US530419706001","Block Group 1, Census Tract 9706, Lewis County, Washington"
"43802","2042","1500000US530419706002","Block Group 2, Census Tract 9706, Lewis County, Washington"
"54491","19566","1500000US530419707001","Block Group 1, Census Tract 9707, Lewis County, Washington"
"40352","6281","1500000US530419707002","Block Group 2, Census Tract 9707, Lewis County, Washington"
"35556","13406","1500000US530419707003","Block Group 3, Census Tract 9707, Lewis County, Washington"
"46339","8824","1500000US530419707004","Block Group 4, Census Tract 9707, Lewis County, Washington"
"54677","33241","1500000US530419708001","Block Group 1, Census Tract 9708, Lewis County, Washington"
"52813","20069","1500000US530419708002","Block Group 2, Census Tract 9708, Lewis County, Washington"
"64545","34638","1500000US530419708003","Block Group 3, Census Tract 9708, Lewis County, Washington"
"40487","27355","1500000US530419708004","Block Group 4, Census Tract 9708, Lewis County, Washington"
"41646","10681","1500000US530419709001","Block Group 1, Census Tract 9709, Lewis County, Washington"
"43393","11889","1500000US530419709002","Block Group 2, Census Tract 9709, Lewis County, Washington"
"63819","23757","1500000US530419710001","Block Group 1, Census Tract 9710, Lewis County, Washington"
"63239","19416","1500000US530419710002","Block Group 2, Census Tract 9710, Lewis County, Washington"
"77396","36483","1500000US530419711001","Block Group 1, Census Tract 9711, Lewis County, Washington"
"75114","40663","1500000US530419711002","Block Group 2, Census Tract 9711, Lewis County, Washington"
"92946","24028","1500000US530419711003","Block Group 3, Census Tract 9711, Lewis County, Washington"
"47768","10288","1500000US530419712001","Block Group 1, Census Tract 9712, Lewis County, Washington"
"64087","15159","1500000US530419712002","Block Group 2, Census Tract 9712, Lewis County, Washington"
"69583","12610","1500000US530419713001","Block Group 1, Census Tract 9713, Lewis County, Washington"
"60694","17295","1500000US530419713002","Block Group 2, Census Tract 9713, Lewis County, Washington"
"60781","12011","1500000US530419713003","Block Group 3, Census Tract 9713, Lewis County, Washington"
"82650","40275","1500000US530419714001","Block Group 1, Census Tract 9714, Lewis County, Washington"
"59444","15946","1500000US530419714002","Block Group 2, Census Tract 9714, Lewis County, Washington"
"50111","10353","1500000US530419715011","Block Group 1, Census Tract 9715.01, Lewis County, Washington"
"71287","16156","1500000US530419715012","Block Group 2, Census Tract 9715.01, Lewis County, Washington"
"72810","7545","1500000US530419715021","Block Group 1, Census Tract 9715.02, Lewis County, Washington"
"76250","20485","1500000US530419715022","Block Group 2, Census Tract 9715.02, Lewis County, Washington"
"60313","12905","1500000US530419715023","Block Group 3, Census Tract 9715.02, Lewis County, Washington"
"68056","14978","1500000US530419716001","Block Group 1, Census Tract 9716, Lewis County, Washington"
"93804","35524","1500000US530419716002","Block Group 2, Census Tract 9716, Lewis County, Washington"
"60282","11708","1500000US530419716003","Block Group 3, Census Tract 9716, Lewis County, Washington"
"61250","24605","1500000US530419717001","Block Group 1, Census Tract 9717, Lewis County, Washington"
"32111","28640","1500000US530419717002","Block Group 2, Census Tract 9717, Lewis County, Washington"
"65040","11943","1500000US530419717003","Block Group 3, Census Tract 9717, Lewis County, Washington"
"32464","11796","1500000US530419717004","Block Group 4, Census Tract 9717, Lewis County, Washington"
"34000","22757","1500000US530419718001","Block Group 1, Census Tract 9718, Lewis County, Washington"
"62763","19648","1500000US530419718002","Block Group 2, Census Tract 9718, Lewis County, Washington"
"55469","21557","1500000US530419718003","Block Group 3, Census Tract 9718, Lewis County, Washington"
"60673","11539","1500000US530419718004","Block Group 4, Census Tract 9718, Lewis County, Washington"
"62981","20264","1500000US530419719001","Block Group 1, Census Tract 9719, Lewis County, Washington"
"33266","15902","1500000US530419719002","Block Group 2, Census Tract 9719, Lewis County, Washington"
"48750","7973","1500000US530419719003","Block Group 3, Census Tract 9719, Lewis County, Washington"
"43508","9961","1500000US530419720001","Block Group 1, Census Tract 9720, Lewis County, Washington"
"33359","6973","1500000US530419720002","Block Group 2, Census Tract 9720, Lewis County, Washington"
"44722","12604","1500000US530419720003","Block Group 3, Census Tract 9720, Lewis County, Washington"
"41122","18485","1500000US530419720004","Block Group 4, Census Tract 9720, Lewis County, Washington"
"52500","8293","1500000US530439601001","Block Group 1, Census Tract 9601, Lincoln County, Washington"
"61250","11995","1500000US530439601002","Block Group 2, Census Tract 9601, Lincoln County, Washington"
"69297","29742","1500000US530439602001","Block Group 1, Census Tract 9602, Lincoln County, Washington"
"59375","9586","1500000US530439602002","Block Group 2, Census Tract 9602, Lincoln County, Washington"
"63864","44176","1500000US530439602003","Block Group 3, Census Tract 9602, Lincoln County, Washington"
"72292","10258","1500000US530439603001","Block Group 1, Census Tract 9603, Lincoln County, Washington"
"63750","22471","1500000US530439603002","Block Group 2, Census Tract 9603, Lincoln County, Washington"
"66667","13639","1500000US530439603003","Block Group 3, Census Tract 9603, Lincoln County, Washington"
"48929","12731","1500000US530439604001","Block Group 1, Census Tract 9604, Lincoln County, Washington"
"46250","16909","1500000US530439604002","Block Group 2, Census Tract 9604, Lincoln County, Washington"
"60703","6014","1500000US530439604003","Block Group 3, Census Tract 9604, Lincoln County, Washington"
"52396","12479","1500000US530459400001","Block Group 1, Census Tract 9400, Mason County, Washington"
"51786","19145","1500000US530459601001","Block Group 1, Census Tract 9601, Mason County, Washington"
"78814","8019","1500000US530459601002","Block Group 2, Census Tract 9601, Mason County, Washington"
"49914","11458","1500000US530459602011","Block Group 1, Census Tract 9602.01, Mason County, Washington"
"53109","22090","1500000US530459602012","Block Group 2, Census Tract 9602.01, Mason County, Washington"
"35234","25213","1500000US530459602021","Block Group 1, Census Tract 9602.02, Mason County, Washington"
"65363","21647","1500000US530459602022","Block Group 2, Census Tract 9602.02, Mason County, Washington"
"50854","39331","1500000US530459602023","Block Group 3, Census Tract 9602.02, Mason County, Washington"
"52946","28436","1500000US530459602024","Block Group 4, Census Tract 9602.02, Mason County, Washington"
"88000","80907","1500000US530459603011","Block Group 1, Census Tract 9603.01, Mason County, Washington"
"67903","61840","1500000US530459603012","Block Group 2, Census Tract 9603.01, Mason County, Washington"
"57917","28060","1500000US530459603013","Block Group 3, Census Tract 9603.01, Mason County, Washington"
"55294","15940","1500000US530459603021","Block Group 1, Census Tract 9603.02, Mason County, Washington"
"53533","17407","1500000US530459603022","Block Group 2, Census Tract 9603.02, Mason County, Washington"
"65510","18066","1500000US530459603023","Block Group 3, Census Tract 9603.02, Mason County, Washington"
"61477","29285","1500000US530459604011","Block Group 1, Census Tract 9604.01, Mason County, Washington"
"54693","8685","1500000US530459604012","Block Group 2, Census Tract 9604.01, Mason County, Washington"
"60973","6373","1500000US530459604013","Block Group 3, Census Tract 9604.01, Mason County, Washington"
"119900","32538","1500000US530459604014","Block Group 4, Census Tract 9604.01, Mason County, Washington"
"68875","41105","1500000US530459604021","Block Group 1, Census Tract 9604.02, Mason County, Washington"
"80867","37598","1500000US530459604022","Block Group 2, Census Tract 9604.02, Mason County, Washington"
"73724","37324","1500000US530459604031","Block Group 1, Census Tract 9604.03, Mason County, Washington"
"95750","25669","1500000US530459604032","Block Group 2, Census Tract 9604.03, Mason County, Washington"
"58879","21102","1500000US530459604033","Block Group 3, Census Tract 9604.03, Mason County, Washington"
"35978","9998","1500000US530459605001","Block Group 1, Census Tract 9605, Mason County, Washington"
"55625","27905","1500000US530459605002","Block Group 2, Census Tract 9605, Mason County, Washington"
"89338","8287","1500000US530459605003","Block Group 3, Census Tract 9605, Mason County, Washington"
"73438","11483","1500000US530459605004","Block Group 4, Census Tract 9605, Mason County, Washington"
"64323","25835","1500000US530459606001","Block Group 1, Census Tract 9606, Mason County, Washington"
"80988","13202","1500000US530459606002","Block Group 2, Census Tract 9606, Mason County, Washington"
"60208","9475","1500000US530459606003","Block Group 3, Census Tract 9606, Mason County, Washington"
"55000","22005","1500000US530459607001","Block Group 1, Census Tract 9607, Mason County, Washington"
"49875","8817","1500000US530459607002","Block Group 2, Census Tract 9607, Mason County, Washington"
"47554","20518","1500000US530459608001","Block Group 1, Census Tract 9608, Mason County, Washington"
"24893","5624","1500000US530459608002","Block Group 2, Census Tract 9608, Mason County, Washington"
"44306","29471","1500000US530459608003","Block Group 3, Census Tract 9608, Mason County, Washington"
"29896","20270","1500000US530459608004","Block Group 4, Census Tract 9608, Mason County, Washington"
"66146","21077","1500000US530459609001","Block Group 1, Census Tract 9609, Mason County, Washington"
"37500","15488","1500000US530459609002","Block Group 2, Census Tract 9609, Mason County, Washington"
"62069","14331","1500000US530459609003","Block Group 3, Census Tract 9609, Mason County, Washington"
"39256","13780","1500000US530459609004","Block Group 4, Census Tract 9609, Mason County, Washington"
"106012","17040","1500000US530459610001","Block Group 1, Census Tract 9610, Mason County, Washington"
"54934","18766","1500000US530459610002","Block Group 2, Census Tract 9610, Mason County, Washington"
"63229","9565","1500000US530459610003","Block Group 3, Census Tract 9610, Mason County, Washington"
"75938","37599","1500000US530459610004","Block Group 4, Census Tract 9610, Mason County, Washington"
"58802","34186","1500000US530459611011","Block Group 1, Census Tract 9611.01, Mason County, Washington"
"70168","23374","1500000US530459611012","Block Group 2, Census Tract 9611.01, Mason County, Washington"
"-","**","1500000US530459611021","Block Group 1, Census Tract 9611.02, Mason County, Washington"
"68750","28982","1500000US530459611022","Block Group 2, Census Tract 9611.02, Mason County, Washington"
"52156","17788","1500000US530459611023","Block Group 3, Census Tract 9611.02, Mason County, Washington"
"66696","14070","1500000US530459612001","Block Group 1, Census Tract 9612, Mason County, Washington"
"91875","23812","1500000US530459612002","Block Group 2, Census Tract 9612, Mason County, Washington"
"71500","31991","1500000US530459612003","Block Group 3, Census Tract 9612, Mason County, Washington"
"48897","14489","1500000US530459613001","Block Group 1, Census Tract 9613, Mason County, Washington"
"71382","37144","1500000US530459613002","Block Group 2, Census Tract 9613, Mason County, Washington"
"62117","19703","1500000US530459613003","Block Group 3, Census Tract 9613, Mason County, Washington"
"48512","10127","1500000US530479401001","Block Group 1, Census Tract 9401, Okanogan County, Washington"
"29643","8820","1500000US530479401002","Block Group 2, Census Tract 9401, Okanogan County, Washington"
"57396","7920","1500000US530479401003","Block Group 3, Census Tract 9401, Okanogan County, Washington"
"42321","13494","1500000US530479402001","Block Group 1, Census Tract 9402, Okanogan County, Washington"
"49583","24146","1500000US530479402002","Block Group 2, Census Tract 9402, Okanogan County, Washington"
"36078","7780","1500000US530479402003","Block Group 3, Census Tract 9402, Okanogan County, Washington"
"55536","24088","1500000US530479703011","Block Group 1, Census Tract 9703.01, Okanogan County, Washington"
"30465","5627","1500000US530479703012","Block Group 2, Census Tract 9703.01, Okanogan County, Washington"
"50436","11699","1500000US530479703013","Block Group 3, Census Tract 9703.01, Okanogan County, Washington"
"37173","19714","1500000US530479703021","Block Group 1, Census Tract 9703.02, Okanogan County, Washington"
"46944","15830","1500000US530479703022","Block Group 2, Census Tract 9703.02, Okanogan County, Washington"
"41985","17701","1500000US530479703031","Block Group 1, Census Tract 9703.03, Okanogan County, Washington"
"27475","15300","1500000US530479703032","Block Group 2, Census Tract 9703.03, Okanogan County, Washington"
"-","**","1500000US530479703033","Block Group 3, Census Tract 9703.03, Okanogan County, Washington"
"38906","17359","1500000US530479704001","Block Group 1, Census Tract 9704, Okanogan County, Washington"
"39047","2965","1500000US530479704002","Block Group 2, Census Tract 9704, Okanogan County, Washington"
"36284","16391","1500000US530479704003","Block Group 3, Census Tract 9704, Okanogan County, Washington"
"52009","4803","1500000US530479705001","Block Group 1, Census Tract 9705, Okanogan County, Washington"
"39107","9002","1500000US530479705002","Block Group 2, Census Tract 9705, Okanogan County, Washington"
"52183","23041","1500000US530479706011","Block Group 1, Census Tract 9706.01, Okanogan County, Washington"
"36891","19753","1500000US530479706012","Block Group 2, Census Tract 9706.01, Okanogan County, Washington"
"24243","8664","1500000US530479706021","Block Group 1, Census Tract 9706.02, Okanogan County, Washington"
"69259","26520","1500000US530479706022","Block Group 2, Census Tract 9706.02, Okanogan County, Washington"
"-","**","1500000US530479706023","Block Group 3, Census Tract 9706.02, Okanogan County, Washington"
"70739","28494","1500000US530479706024","Block Group 4, Census Tract 9706.02, Okanogan County, Washington"
"85556","30511","1500000US530479707001","Block Group 1, Census Tract 9707, Okanogan County, Washington"
"45357","13771","1500000US530479707002","Block Group 2, Census Tract 9707, Okanogan County, Washington"
"27277","11903","1500000US530479707003","Block Group 3, Census Tract 9707, Okanogan County, Washington"
"-","**","1500000US530479707004","Block Group 4, Census Tract 9707, Okanogan County, Washington"
"48036","44256","1500000US530479707005","Block Group 5, Census Tract 9707, Okanogan County, Washington"
"54798","19348","1500000US530479708001","Block Group 1, Census Tract 9708, Okanogan County, Washington"
"51833","37687","1500000US530479708002","Block Group 2, Census Tract 9708, Okanogan County, Washington"
"32184","20052","1500000US530479708003","Block Group 3, Census Tract 9708, Okanogan County, Washington"
"49766","19206","1500000US530479708004","Block Group 4, Census Tract 9708, Okanogan County, Washington"
"57404","17915","1500000US530479708005","Block Group 5, Census Tract 9708, Okanogan County, Washington"
"85156","33409","1500000US530479709001","Block Group 1, Census Tract 9709, Okanogan County, Washington"
"72604","18891","1500000US530479709002","Block Group 2, Census Tract 9709, Okanogan County, Washington"
"48984","10554","1500000US530479709003","Block Group 3, Census Tract 9709, Okanogan County, Washington"
"53301","19240","1500000US530479710001","Block Group 1, Census Tract 9710, Okanogan County, Washington"
"84671","42767","1500000US530479710002","Block Group 2, Census Tract 9710, Okanogan County, Washington"
"50764","15129","1500000US530479710003","Block Group 3, Census Tract 9710, Okanogan County, Washington"
"48750","20574","1500000US530479710004","Block Group 4, Census Tract 9710, Okanogan County, Washington"
"66216","8041","1500000US530479710005","Block Group 5, Census Tract 9710, Okanogan County, Washington"
"35430","18218","1500000US530499502001","Block Group 1, Census Tract 9502, Pacific County, Washington"
"81951","20715","1500000US530499502002","Block Group 2, Census Tract 9502, Pacific County, Washington"
"47270","8383","1500000US530499502003","Block Group 3, Census Tract 9502, Pacific County, Washington"
"75208","31555","1500000US530499502004","Block Group 4, Census Tract 9502, Pacific County, Washington"
"83500","21926","1500000US530499502005","Block Group 5, Census Tract 9502, Pacific County, Washington"
"43058","16853","1500000US530499503011","Block Group 1, Census Tract 9503.01, Pacific County, Washington"
"39833","20742","1500000US530499503012","Block Group 2, Census Tract 9503.01, Pacific County, Washington"
"75227","37850","1500000US530499503013","Block Group 3, Census Tract 9503.01, Pacific County, Washington"
"44167","12580","1500000US530499503021","Block Group 1, Census Tract 9503.02, Pacific County, Washington"
"60625","10332","1500000US530499504001","Block Group 1, Census Tract 9504, Pacific County, Washington"
"49954","13563","1500000US530499504002","Block Group 2, Census Tract 9504, Pacific County, Washington"
"58000","26235","1500000US530499504003","Block Group 3, Census Tract 9504, Pacific County, Washington"
"24196","17081","1500000US530499505011","Block Group 1, Census Tract 9505.01, Pacific County, Washington"
"31932","23253","1500000US530499505012","Block Group 2, Census Tract 9505.01, Pacific County, Washington"
"108875","75336","1500000US530499505013","Block Group 3, Census Tract 9505.01, Pacific County, Washington"
"50833","23906","1500000US530499505021","Block Group 1, Census Tract 9505.02, Pacific County, Washington"
"28490","10844","1500000US530499505022","Block Group 2, Census Tract 9505.02, Pacific County, Washington"
"31652","31194","1500000US530499506001","Block Group 1, Census Tract 9506, Pacific County, Washington"
"43571","19156","1500000US530499506002","Block Group 2, Census Tract 9506, Pacific County, Washington"
"37098","9857","1500000US530499507011","Block Group 1, Census Tract 9507.01, Pacific County, Washington"
"56442","31109","1500000US530499507012","Block Group 2, Census Tract 9507.01, Pacific County, Washington"
"50045","20482","1500000US530499507021","Block Group 1, Census Tract 9507.02, Pacific County, Washington"
"51382","8916","1500000US530499508011","Block Group 1, Census Tract 9508.01, Pacific County, Washington"
"63167","37110","1500000US530499508021","Block Group 1, Census Tract 9508.02, Pacific County, Washington"
"-","**","1500000US530499901000","Block Group 0, Census Tract 9901, Pacific County, Washington"
"37008","9178","1500000US530519701001","Block Group 1, Census Tract 9701, Pend Oreille County, Washington"
"38594","7521","1500000US530519701002","Block Group 2, Census Tract 9701, Pend Oreille County, Washington"
"88697","16120","1500000US530519701003","Block Group 3, Census Tract 9701, Pend Oreille County, Washington"
"56250","10240","1500000US530519702001","Block Group 1, Census Tract 9702, Pend Oreille County, Washington"
"47308","16225","1500000US530519702002","Block Group 2, Census Tract 9702, Pend Oreille County, Washington"
"49444","21688","1500000US530519702003","Block Group 3, Census Tract 9702, Pend Oreille County, Washington"
"48639","7085","1500000US530519702004","Block Group 4, Census Tract 9702, Pend Oreille County, Washington"
"49087","16552","1500000US530519703001","Block Group 1, Census Tract 9703, Pend Oreille County, Washington"
"48611","11939","1500000US530519703002","Block Group 2, Census Tract 9703, Pend Oreille County, Washington"
"43534","14373","1500000US530519704001","Block Group 1, Census Tract 9704, Pend Oreille County, Washington"
"44812","4912","1500000US530519704002","Block Group 2, Census Tract 9704, Pend Oreille County, Washington"
"71786","10040","1500000US530519704003","Block Group 3, Census Tract 9704, Pend Oreille County, Washington"
"63636","40116","1500000US530519705001","Block Group 1, Census Tract 9705, Pend Oreille County, Washington"
"69036","21521","1500000US530519705002","Block Group 2, Census Tract 9705, Pend Oreille County, Washington"
"84602","17348","1500000US530530602001","Block Group 1, Census Tract 602, Pierce County, Washington"
"96838","12603","1500000US530530603001","Block Group 1, Census Tract 603, Pierce County, Washington"
"106650","18498","1500000US530530603002","Block Group 2, Census Tract 603, Pierce County, Washington"
"71719","23317","1500000US530530603003","Block Group 3, Census Tract 603, Pierce County, Washington"
"157875","10746","1500000US530530604001","Block Group 1, Census Tract 604, Pierce County, Washington"
"102768","43441","1500000US530530604002","Block Group 2, Census Tract 604, Pierce County, Washington"
"92109","24187","1500000US530530604003","Block Group 3, Census Tract 604, Pierce County, Washington"
"149688","31091","1500000US530530605001","Block Group 1, Census Tract 605, Pierce County, Washington"
"122813","30285","1500000US530530605002","Block Group 2, Census Tract 605, Pierce County, Washington"
"127727","23789","1500000US530530605003","Block Group 3, Census Tract 605, Pierce County, Washington"
"105436","31666","1500000US530530606001","Block Group 1, Census Tract 606, Pierce County, Washington"
"68203","12595","1500000US530530606002","Block Group 2, Census Tract 606, Pierce County, Washington"
"44141","17537","1500000US530530606003","Block Group 3, Census Tract 606, Pierce County, Washington"
"101705","23178","1500000US530530606004","Block Group 4, Census Tract 606, Pierce County, Washington"
"103289","55824","1500000US530530607001","Block Group 1, Census Tract 607, Pierce County, Washington"
"115201","65409","1500000US530530607002","Block Group 2, Census Tract 607, Pierce County, Washington"
"110125","16888","1500000US530530607003","Block Group 3, Census Tract 607, Pierce County, Washington"
"132014","98688","1500000US530530607004","Block Group 4, Census Tract 607, Pierce County, Washington"
"-","**","1500000US530530607005","Block Group 5, Census Tract 607, Pierce County, Washington"
"128615","26802","1500000US530530608001","Block Group 1, Census Tract 608, Pierce County, Washington"
"98600","18688","1500000US530530608002","Block Group 2, Census Tract 608, Pierce County, Washington"
"80806","41207","1500000US530530608003","Block Group 3, Census Tract 608, Pierce County, Washington"
"97232","55956","1500000US530530608004","Block Group 4, Census Tract 608, Pierce County, Washington"
"101420","23357","1500000US530530609031","Block Group 1, Census Tract 609.03, Pierce County, Washington"
"62969","31551","1500000US530530609032","Block Group 2, Census Tract 609.03, Pierce County, Washington"
"55694","9749","1500000US530530609033","Block Group 3, Census Tract 609.03, Pierce County, Washington"
"90997","13012","1500000US530530609041","Block Group 1, Census Tract 609.04, Pierce County, Washington"
"68648","11633","1500000US530530609042","Block Group 2, Census Tract 609.04, Pierce County, Washington"
"101488","37000","1500000US530530609043","Block Group 3, Census Tract 609.04, Pierce County, Washington"
"50938","14056","1500000US530530609044","Block Group 4, Census Tract 609.04, Pierce County, Washington"
"50694","17389","1500000US530530609061","Block Group 1, Census Tract 609.06, Pierce County, Washington"
"96875","12161","1500000US530530609062","Block Group 2, Census Tract 609.06, Pierce County, Washington"
"73605","45977","1500000US530530609071","Block Group 1, Census Tract 609.07, Pierce County, Washington"
"39737","9898","1500000US530530609072","Block Group 2, Census Tract 609.07, Pierce County, Washington"
"93702","26431","1500000US530530609073","Block Group 3, Census Tract 609.07, Pierce County, Washington"
"53382","21671","1500000US530530609081","Block Group 1, Census Tract 609.08, Pierce County, Washington"
"156394","46164","1500000US530530609082","Block Group 2, Census Tract 609.08, Pierce County, Washington"
"57656","17493","1500000US530530610011","Block Group 1, Census Tract 610.01, Pierce County, Washington"
"151875","32395","1500000US530530610012","Block Group 2, Census Tract 610.01, Pierce County, Washington"
"83873","11050","1500000US530530610013","Block Group 3, Census Tract 610.01, Pierce County, Washington"
"37917","15730","1500000US530530610021","Block Group 1, Census Tract 610.02, Pierce County, Washington"
"51250","41249","1500000US530530610022","Block Group 2, Census Tract 610.02, Pierce County, Washington"
"45676","22107","1500000US530530610023","Block Group 3, Census Tract 610.02, Pierce County, Washington"
"93980","29095","1500000US530530611001","Block Group 1, Census Tract 611, Pierce County, Washington"
"99327","8193","1500000US530530611002","Block Group 2, Census Tract 611, Pierce County, Washington"
"63750","26435","1500000US530530611003","Block Group 3, Census Tract 611, Pierce County, Washington"
"35667","17694","1500000US530530611004","Block Group 4, Census Tract 611, Pierce County, Washington"
"42272","27916","1500000US530530611005","Block Group 5, Census Tract 611, Pierce County, Washington"
"69073","25555","1500000US530530612001","Block Group 1, Census Tract 612, Pierce County, Washington"
"77917","23634","1500000US530530612002","Block Group 2, Census Tract 612, Pierce County, Washington"
"32813","13439","1500000US530530612003","Block Group 3, Census Tract 612, Pierce County, Washington"
"75938","34012","1500000US530530612004","Block Group 4, Census Tract 612, Pierce County, Washington"
"63958","16717","1500000US530530613001","Block Group 1, Census Tract 613, Pierce County, Washington"
"43875","18070","1500000US530530613002","Block Group 2, Census Tract 613, Pierce County, Washington"
"60858","3403","1500000US530530613003","Block Group 3, Census Tract 613, Pierce County, Washington"
"53889","12311","1500000US530530613004","Block Group 4, Census Tract 613, Pierce County, Washington"
"34191","10352","1500000US530530614001","Block Group 1, Census Tract 614, Pierce County, Washington"
"15951","3370","1500000US530530614002","Block Group 2, Census Tract 614, Pierce County, Washington"
"28942","17366","1500000US530530614003","Block Group 3, Census Tract 614, Pierce County, Washington"
"36250","19847","1500000US530530615011","Block Group 1, Census Tract 615.01, Pierce County, Washington"
"67650","18995","1500000US530530615012","Block Group 2, Census Tract 615.01, Pierce County, Washington"
"61705","17675","1500000US530530615021","Block Group 1, Census Tract 615.02, Pierce County, Washington"
"53679","4205","1500000US530530615022","Block Group 2, Census Tract 615.02, Pierce County, Washington"
"28750","27333","1500000US530530616011","Block Group 1, Census Tract 616.01, Pierce County, Washington"
"26875","13625","1500000US530530616012","Block Group 2, Census Tract 616.01, Pierce County, Washington"
"58370","11191","1500000US530530616021","Block Group 1, Census Tract 616.02, Pierce County, Washington"
"60094","15862","1500000US530530617001","Block Group 1, Census Tract 617, Pierce County, Washington"
"67402","2392","1500000US530530617002","Block Group 2, Census Tract 617, Pierce County, Washington"
"74375","18776","1500000US530530617003","Block Group 3, Census Tract 617, Pierce County, Washington"
"48482","38440","1500000US530530617004","Block Group 4, Census Tract 617, Pierce County, Washington"
"61375","14584","1500000US530530618001","Block Group 1, Census Tract 618, Pierce County, Washington"
"69403","10531","1500000US530530618002","Block Group 2, Census Tract 618, Pierce County, Washington"
"48875","25425","1500000US530530619001","Block Group 1, Census Tract 619, Pierce County, Washington"
"49239","16073","1500000US530530619002","Block Group 2, Census Tract 619, Pierce County, Washington"
"62831","25666","1500000US530530620001","Block Group 1, Census Tract 620, Pierce County, Washington"
"58643","15677","1500000US530530620002","Block Group 2, Census Tract 620, Pierce County, Washington"
"44076","16080","1500000US530530620003","Block Group 3, Census Tract 620, Pierce County, Washington"
"75625","11165","1500000US530530623001","Block Group 1, Census Tract 623, Pierce County, Washington"
"51186","17882","1500000US530530623002","Block Group 2, Census Tract 623, Pierce County, Washington"
"88250","26442","1500000US530530623003","Block Group 3, Census Tract 623, Pierce County, Washington"
"79420","10074","1500000US530530623004","Block Group 4, Census Tract 623, Pierce County, Washington"
"43636","10792","1500000US530530624001","Block Group 1, Census Tract 624, Pierce County, Washington"
"76250","38514","1500000US530530624002","Block Group 2, Census Tract 624, Pierce County, Washington"
"61923","17677","1500000US530530624003","Block Group 3, Census Tract 624, Pierce County, Washington"
"64911","27555","1500000US530530624004","Block Group 4, Census Tract 624, Pierce County, Washington"
"42201","21797","1500000US530530625011","Block Group 1, Census Tract 625.01, Pierce County, Washington"
"54464","27238","1500000US530530625012","Block Group 2, Census Tract 625.01, Pierce County, Washington"
"73764","21679","1500000US530530625013","Block Group 3, Census Tract 625.01, Pierce County, Washington"
"88299","36430","1500000US530530625021","Block Group 1, Census Tract 625.02, Pierce County, Washington"
"57094","9861","1500000US530530625022","Block Group 2, Census Tract 625.02, Pierce County, Washington"
"58409","13464","1500000US530530626001","Block Group 1, Census Tract 626, Pierce County, Washington"
"34512","10739","1500000US530530626002","Block Group 2, Census Tract 626, Pierce County, Washington"
"66719","16988","1500000US530530626003","Block Group 3, Census Tract 626, Pierce County, Washington"
"46995","24849","1500000US530530628011","Block Group 1, Census Tract 628.01, Pierce County, Washington"
"28750","6371","1500000US530530628012","Block Group 2, Census Tract 628.01, Pierce County, Washington"
"43250","19873","1500000US530530628013","Block Group 3, Census Tract 628.01, Pierce County, Washington"
"42115","15615","1500000US530530628014","Block Group 4, Census Tract 628.01, Pierce County, Washington"
"66949","6874","1500000US530530628021","Block Group 1, Census Tract 628.02, Pierce County, Washington"
"69250","9179","1500000US530530628022","Block Group 2, Census Tract 628.02, Pierce County, Washington"
"63462","11636","1500000US530530628023","Block Group 3, Census Tract 628.02, Pierce County, Washington"
"59297","16633","1500000US530530629011","Block Group 1, Census Tract 629.01, Pierce County, Washington"
"64884","34280","1500000US530530629012","Block Group 2, Census Tract 629.01, Pierce County, Washington"
"55714","26297","1500000US530530629013","Block Group 3, Census Tract 629.01, Pierce County, Washington"
"90417","16320","1500000US530530629021","Block Group 1, Census Tract 629.02, Pierce County, Washington"
"80464","21946","1500000US530530629022","Block Group 2, Census Tract 629.02, Pierce County, Washington"
"53610","1026","1500000US530530629023","Block Group 3, Census Tract 629.02, Pierce County, Washington"
"69963","35449","1500000US530530630001","Block Group 1, Census Tract 630, Pierce County, Washington"
"56402","10429","1500000US530530630002","Block Group 2, Census Tract 630, Pierce County, Washington"
"66771","23809","1500000US530530631001","Block Group 1, Census Tract 631, Pierce County, Washington"
"60161","16778","1500000US530530631002","Block Group 2, Census Tract 631, Pierce County, Washington"
"78472","38418","1500000US530530631003","Block Group 3, Census Tract 631, Pierce County, Washington"
"56550","22123","1500000US530530632001","Block Group 1, Census Tract 632, Pierce County, Washington"
"78732","1557","1500000US530530632002","Block Group 2, Census Tract 632, Pierce County, Washington"
"65341","12168","1500000US530530632003","Block Group 3, Census Tract 632, Pierce County, Washington"
